review,label
"Hien dang xai em nay thay rat ok Man hinh nhin rat dep mau_sac rat tuoi . May chay muot ko bi loi gi . Choi game lien tuc cung may cung rat mat . Ve phan chup hinh thi em no chup dem rat tot , chup trong dieu_kien ko he co mot ti anh sang nao ma em no van cho ra 1 tam hinh sang nhu ban ngay , tuy hoi co noise 1 ti khi zoom nhung ko dang ke . Con may cai chup hinh 360 , len blur thi do ban kitkat 4.4 co nen that su thi ko tot . Ve phan nhac thi loa ngoai em no hoi nho , chac do Nhat no ko thich de loa_ngoai lon . Nhung gan Headphone vao thi am_thanh nghe rat ok . Ngoai ra mot so tinh_nang nhu grip_sensor va tim thong_tin thong qua hinh_anh cung rat tien . Hien gio thi em no minh chi thay la ve dung luong pin ko dc tot cho lam neu choi game nhiu tam 3-4h la het pin . Minh ko bit la do Android_4.4 hao pin hon ban cu hay do xai o VN no the . Ngoai van de pin ra thi kha nang bat wifi o xa ko dc tot . Con Nokia_N5800 cung khoan cach ma wifi bat dc 2 nat trong khi SH-04f tim ko ra . PS : Sorry do dang luot web = dt nen ko viet co dau duoc  ",1
"Ai_bảo ra toàn điện_thoại tốt làm_chi . Mình dùng pp được gần 1,5 năm mà ko lỗi_lầm gì thì làm_sao mà mua máy mới được : (",1
Nhìn kỹ thiết_kế đẹp hơn IP chứ ^ _ ^,1
Và cái loa thoại vẫn xấu kinh_điển như ngày nào !,-1
toi thich wp .,1
"wa ấn độ mua mấy cái xài chơi , đẹp và chất quá giá lại quá đẹp .",1
qa dep ko_the song ma thieu iphone_7,1
Dùng loại này nhanh tã máy lắm bạn . Pin thì khỏi_phải_nói . Rất ảo và nhanh sụt pin,-1
Zenfone cửa gì so với g_4,0
"11t - 35t quá điên , quá cuồng !",-1
"Note_7 quá đẹp , quá hoàn_hảo . Tuyệt_vời !",1
"Xác_nhận là chụp ngon , đã , cảm_giác tốt . Có mấy cảnh sáng quá thì không hiểu sao ZenFone_3 đẩy sáng lên cao hơn_nữa , thế_là ánh_sáng chói lóa luôn .  ",1
Note_7 wa tuyệt_vời .,1
"Giá quá chất . Không biết có bền không nhưng cấu_hình , kiểu giáng và giá_cả quá tốt .",1
"Thằng ku em_trai đang dùng con galaxy_s_2_hd đến giờ màn vẫn ngon_lành , chỉ có tội máy giờ lỗi_thời hay đơ thôi . .",1
"Giá thì mình chỉ kết con Obi và con cuối , cấu_hình cũng tốt nhất . Nhất_là con Obi nghe nhạc rất hay .",1
khoảng 3-4s j đó  ,0
﻿Đẹp thế này mà chê xấu . Lúc nào cũng lấy quan_điểm đồng_hồ cổ_điển ra so_sánh . Mình thấy ko hợp_lý lắm . Nhưng mà cái giá 9 triệu thì có vẻ hơi khó chấp_nhận . Với các tính_năng của đồng_hồ thông_minh bây_giờ mình nghĩ tầm 4-5 triệu là vừa kể cả apple,1
1 tính_năng thừa . Mất nhiều tiền mua smatphon rồi lại để trong túi rút cái đt dỏm ra để nghe thì nó giải_quyết gì . Rồi lại bật blutoot suốt thì để tôn pin a đúng là nực_cười . 1 chức_năng sớm chết_yểu,-1
"ngày_trước dùng con Vodafone_703sh thật_là chất , nói_chung điện_thoại của Nhật kiểu_dáng rất là chất  ",1
"RAM máy_tính của mình chỉ có 4GB , điện_thoại ngày_càng khỏe .",1
Gét ss,-1
Phải bán 6 tr mới đúng,0
không có chút cảm_giác lag à ? ? ? ? ? Bực_mình thật . Giờ muốn kết_nối qua cái cục bé xíu kia_mà cũng chả biết làm_sao để nó hoạt_động ...  ,0
mình cũng dùng 5s vừa lên 9.3.2 thấy dùng vẫn mượt_mà,1
"﻿lens_E 16-50mm chỉ là lens chữa_cháy của sony so làm_sao với XC 16-50mm được , chưa kể giá còn khác hẳn nhau . Đánh_giá con a_6300 qua con mắt lens rác 16-50 thì thật_là thiển_cận . Đẳng_cấp của sony là file RAW , jpeg chỉ để làm cảnh , quả này sony rất thông_minh dành tài_nguyên hệ_thống để tăng khả_năng chụp nhanh còn hậu_kì là việc của máy_tính . File raw của fuji thì đúng là thô như cái bô , xứng_đáng vứt vào giỏ rác . Đơn_giản là một bức ảnh đẹp thì fuji hơn , nhưng muốn có một bức ảnh đỉnh_cao thật_sự làm người khác phải trầm_trồ thì ko ai khác ngoài sony .  ",-1
"Đẹp , độc , viền mỏng cứ Sharp_402sh mà chơi , chất_lượng khỏi bàn",1
Mua máy ram 8G . Cắm thêm 2G ah bạn ?,0
Mở khoá bằng vân_tay thì lại phải đổi ĐT rồi .,0
"Hàng điện_tử thì khó nói trước ! Ko phải tôi nói ra để bênh_vực asus . Vì tôi đã từng xài 1 con zen_5 hàng_xách tay nha , chứ ko đc hàng chính hãng đâu . Vậy_mà xài ngon_lành cành đào cả gần 2 năm , chỉ vì gây_lộn với bx nên vung tay đập nát tươm cái đt luôn . À trong thời_gian đó tôi có giới_thiệu cho thằng bạn_thân cũng mua 1 con zen , xài đến bây_giờ chả thấy nó nói máy bị gì hết . Trải_nghiệm của riêng bản_thân thôi , có_thể tôi ko bị xiu như bạn .",1
"ip_5 5s 5 se cam không lồi kìa , nhiều chấm buộc phải lồi thôi ; ) )",0
"Bạn nào có pm mình đẻ làm cái mibank_2 , cái",0
"giá tiền cao , tiện_ích không quá nổi_trội , Pin còn yếu . = > không đáng đồng_tiền_bát_gạo . chờ nâng_cấp thêm rồi tính tiếp .  ",-1
Xiaomi 16000 mAh giá chỉ tầm 450k thôi nhé  ,-1
"Thứ nhất : Không nên so_sánh 2 hđh với nhau , vì chẳng có cái hđh qué nào_là toàn_diện . WP8 ổn_định , mượt_mà , nhưng ứng_dụng ít Android kém ổn_định hơn , nhưng bù lại nó "" mở "" hơn và ứng_dụng bao_la Thứ_hai : Không nên so_sánh điện_thoại khi nhìn mỗi giá tiền thấy ngang nhau là nghĩ chất_lượng nó như nhau , máy Nhật sản_xuất cho nhà mạng , nên chắc_chắn sẽ đc trợ_giá , còn nokia bán ra đã tính gộp cả những chi_phí quảng_cáo rồi hỗ_trợ các kiểu ... ... giá thành_phẩm chưa chắc = 1 nửa giá bán ra Riêng con 520 không phải dìm hàng nhưng mới_đầu xem clip unbox trên youtube đã thấy nó thuộc dạng "" rẻ_tiền "" rồi , từ cục pin ... ... . Thứ_ba : Mình cần bạn trả_lời hộ câu này : bạn chê android nếu_không root thì tốt nhất_là không nên dùng , nhưng bạn lại chuyển sang dùng WP8 ? ? ? ? , công_bằng mà nói 1 con Android chưa root còn lắm trò nghịch hơn 1 con WP8 nhiều , đơn_giản như Instagram hay "" chém dưa "" cũng chẳng có mà dùng WP8 thích_hợp với dân văn_phòng , hoặc người dùng phục_vụ việc nghe gọi lướt wed thôi , còn với những người tự nhận là hay vọc như bạn thì mua làm_gì cho phí tiền , đc 1 hôm là chán thôi ... ... ...  ",0
Luôn ủng_hộ và sài hàng apple .,1
"Nó còn tự cho nó cái danh_hiệu camera phôn mới ghê chứ . Vậy mới thấy người tiêu_dùng việt nam thông_minh đến mức nào , và kg phải cứ bán được nhiều đt là sp đó tốt nhất  ",-1
"tuyệt_vời muon co 1 cai mà sửa_chữa bào_hành của hãng tại việt_nam ko có , cai nay co sim 3_g nua tuyệt_đỉnh",1
"Ai chê thì chịu , chứ tôi sài quen iphone rồi , chạy mượt , không bị giật là oki",1
"Đến như bồ , còn suốt ngày đi làm_đẹp mà vẫn già , huống_chi con điện_thoại hả bạn ?",0
"Gon lúa thôi , chờ mỗi em này ra thôi đấy , hy_vọng sẽ gây đc hiệu_ứng tích_cực như M7",1
"Ảnh thì fuji ngon , quay fim thi Sony hơn . Nhưng đây là máy_ảnh mà . Quay_phim lam canh thoi , Iphone nó đảm hết rồi . Nói_chung Fuji vẫn ngon  ",1
rất thích kiểu_dáng sang_trọng lịch_lãm của blackberry . phải ráng de dành tiền rước 1 em về .,1
Con này nó ko có cổng âm_thanh muốn xuất ra chỉ có mỗi đường hdmi nhỉ . Cũng bất_tiện ở khoản đó  ,-1
"﻿xiaomi toàn nhái thôi bạn em làm ở công_ty bán đt cũng nhập xiaomi 10400 về , có bán trên cả lazada giá 250k , nhưng nó bảo thích thì nó lấy cho e 1 cái giá có 100k .  ",-1
"ghét nhất la iphone , giá thì thật_là trên trời vậy còn chưa chịu bán để mình mua nữa , đợi lâu qua rồi em iphone ơi : )",1
Ram của ip_7 là 3.12g nhé và thêm nhiều tính_năng thú_vị như khám bệnh vv . vv,0
Thấy chip của MediaTek là sợ lém . . rồi .,-1
"Chắc_Bạn mới xài wp đúng không ? Tôi thấy khá ok , xài wp từ khi con 520 đến giờ .",1
﻿Thiết_kế ngang_hàng với samsung galaxy_V đẳng_cấp không chịu thua_kém 1280 quá xấu,-1
16 triệu thì SONY sống sao ? ? hóng SO_FA n vào chém ợ,-1
"Không có sạc nhanh hơi thất_vọng , 4tr thấy hợp_lý hơn .",-1
Mình cũng dùng oke có vấn_đề gì đâu nhỉ . Có mỗi cái là app chạy trên ios_8.3 của mình cứ kết_nối mạng với vào app vidonn khi syn xog với vòng là bị out app . Chẳng hiểu sao . Tắt mạng đi thì lại oke  ,1
"﻿S6_edge iron_man vẫn đẹp hơn, màu đen như này không nổi lắm",-1
﻿mình mua S7_Edge rồi . 4 inches quá bé : ( (,-1
đẹp hơn sám_sùng nhiều nhiều,1
"﻿BB10 có thiết_kế thật mâu_thuẫn . Tôi vẫn chưa hiểu Z10 và Q10 khi video call cho nhau sẽ ra_sao . Tôi đang dùng Q10 và khá hài_lòng về chức_năng của thiết_bị , nó phù_hợp với nhu_cầu của tôi . Nhưng thực_trạng thì số người có chung nhu_cầu giống tôi là khá ít . Phần_lớn những người trẻ sử_dụng smartphone thích chat_chit và chơi game nên họ ko chọn BB10 . Dẫu có ra_sao tôi vẫn mong BB10 thực_sự KHÔNG CHẾT . Và tôi thấy nếu đem thiết_kế của dòng Z10 + Z30 cho chạy android thì sẽ thu_hút dc người dùng . Riêng tôi thì ko có hứng_thú với Full cảm_ứng . Nếu có điều_kiện sẽ lên Classic hoặc Passport . Ứng_dụng BB10 thế_là đã ổn",-1
Đừng có cái đường viền kia nữa ! : ( ( (,-1
Đẹp,1
ở vn mua hang qua amazon được không . và thanh_toán như_thế_nào  ,0
"﻿Còn Pro_2 mà bác . Tức_là bác thớt hỏi nếu phải dùng 1 ống thì thích 35f2 vì nhỏ gọn . Ống 23f1_._4 vẫn to và nặng hơn , và chụp chân_dung thì gần quá . Hi !  ",-1
Xấu gần nhất,-1
Diem + cho ifone_7 la bo dung luong 16gb va thay the bang 32gb,1
camera nhìn như mắt cua,-1
"Đắt hơn cả ip , thế_mà mg cứ bảo ng dùng ip là để khoe ...",-1
"﻿Năm_ngoái cũng mua 1 cục romoss cua hawk_lee mà giờ nó muốn hư rồi , sac lâu vào xả nhanh hết . Ps : với chỗ này lúc_nào bán cũng rẻ hơn cho khác khá nhiều nên cũng hơn ngại  ",-1
"﻿Blackberry mất chất quá rồi, sao mà mình theo được nữa đây",-1
Tôi thích sản_phẩm này vì nó đáp_ứng được nhu_cầu người dùng hiện_tại . Công_việc và giải_trí,1
"mình cũng bị tình_trạng này khi tắt TV Sony bằng điều_khiển sau 1 thời_gian nhất_định , bật lên sẽ không có_tiếng và mất quyền điều_khiển . TV chỉ có_thể trở_lại trạng_thái bình_thường khi rút phích nguồn cắm lại .",-1
"Mình xài 1 em TP-link 740n repeat trên phòng , rẻ mà hiệu_quả . Em này thì sang F68 có cả rổ , giá thì 100k đổ xuống , giải_pháp cho repeater giá rẻ !  ",1
Mobiistar thì bạn yên_tâm về chất_lượng đi . tốt cũng 9/10 so với các hãng lớn . .,0
"Nhìn em Iphone iu gì đâu á , mấy em còn lại không tinh_tế lắm !",1
Cái câu slogan cuối chưa ổn . Nên thay_đổi ...,0
Tại_sao táo không phủ 1 lớp màu cho đường angten tiệp với màu máy cho dễ nhìn hơn nhỉ . không biết có bận nào sẽ nói bạn không cần bận_tâm hãng lớn người_ta tính hết rồi .,0
"Ui , thảm_họa thiết_kế . Nhìn 2 dãy nhựa mặt sau kìa .",-1
Cho mình hỏi cái màn_hình sáng liên_tục được mấy giây vậy ? ai đang có cho mình biết với .  ,0
"mình xài thìthấy rất tốt , không gặp mấy lỗi như các bác kia nói nhưng có 1 cái là lúc đang xài 1 ứng_dụng nào_đó mà kéo thanh status bả xuống thì thanh đấy bị chớp_chớp ai biết các khắc_phục tư_vấn em với  ",1
Cái này nếu mình ko xài smartphone IOS/Android thì_có được không nhỉ ? Có bác nào đang xài BB10 mà xài cái này không ?  ,0
Mua lg_g_4,0
thừa được nhé bạn . nó rất là tiết_kiệm pin đó . trâu hơn mấy con sky quảng_cáo pin 1300 1400  ,1
Chết sớm thôi,-1
tuyệt ...,1
"Thiết_kế xấu quá , tôi chê cái cách bạn làm cái cổ loa như cái bình hoa và cái chân , nhìn cổ_truyền quá . không hiện_đại . SP đẹp đắt mấy cũng mua . thương_mại là vậy . Bạn hãy học_hỏi hãng loa B_W , và TK nhiều mẫu để mọi người đánh_giá . hy_vọng bạn thành_công .",-1
"﻿Note_5 của mình bị lỗi kẹt nút bấm ( giảm âm ) , sau đó đưa đi bảo_hành thì trung_tâm bảo_hành báo lỗi do bụi , họ mổ máy mình ra lau bụi ( nói bụi nhiều ) , 3 ngày_sau lại kẹt , một lúc thì lại bình_thường , sau đó lại kẹt , lần này thì kẹt cả hai nút tăng và giảm . Bắt_đầu thấy sợ Sam .",-1
"﻿Máy xuất_xưởng 3/2012 xài android_2.3 cũ_rích , nhiều lỗi vặt với bản 2.3 buid 07.448 pin 1150mah xài 1-1 . 5 ngày . Vọc nhiều 4-5 tiếng  ",-1
Nhìn đẹp quá : ) ) chắc bán con iphone_6s_plus để mua em này : ) ) ) ),1
Con này ổn đấy chứ .,1
Đó là chuyện sớm_muộn thôi bạn à . vì TQ giá nhân_công ngày_càng đắt_đỏ và tinh_thần bài Mỹ ngày_càng lan_rộng . Hãy chuẩn_bị chào_đón họ đi !,0
"co cần_thiết hai cái camera không , hai camera quá sấu",-1
các bạn cứ chê_ỏng_chê_eo . Mình thì uớc mơ em nó lâu lắm rồi mà chưa có điều_kiện  ,1
"Bạn này hỏi như trả_lời luôn , nếu trong suy_nghĩ của bạn thấy Sony tốt hơn ss rồi thì hỏi mọi người làm_gì nữa . Tốt nhất_là cứ mua Sony đi cho đỡ phải lăn_tăn vì ý_kiến người khác mà mình ko được dùng Sony . Toi thì đã dùng đủ cả các loại rồi , ý_kiến chủ_quan của tôi thì đt ss tốt hơn mọi mặt nếu cùng tầm tiền .",-1
Mình có con lumia_630 được 2 năm.Dùng vẫn ngon lắm .,1
360_Total_Security được phát_triển bởi tập_đoàn Qihoo vốn rất nổi_tiếng của Trung_Quốc,0
"Thấy chạnh_lòng quá , một thời đình_đám nay còn đâu - Bphone .",-1
"﻿Là khách_hàng trung_thành với Sony . . nhưng giờ thấy nản với Sony quá . . Xperia_XA không chống nước ? 1 loa phía trên , phía dưới không có loa , sao không cho các phím điều hướng ra ngoài ? ? ? phải_chăng Sony quá bảo_thủ ?",-1
"Có_lẽ bác ấy không quan_tâm đến chống xước làm_gì . Họ chỉ quan_tâm đến sự tiện_lợi mà AW mang đến trong thanh_toán tiền_bạc , lịch bay , thời_tiết . . v . v để thoải_mái hơn chớ không phải mua AW và cứ lo trầy_xước tào_lao .  ",0
"rồi khi có người gọi tới sim đt gắn trên smp thì lúc đó nghe bằng niềm_tin hả , sim trên sw là số khác nhé , còn nếu dùng dịch_vụ chuyển cuộc_gọi thì khi nghe cũng bị tính tiền như khi gọi nhé , chơi chuyển_hướng một ngày nhận chục cuộc_gọi thôi là tháy tiền ra_đi vì đâu rồi , sao còn í định dùng sw có sim nữa không  ",-1
Sao mấy bạn coi kinh_doanh như trò_đùa vậy nhỉ . Thách samsung cũng chả dám chỉnh_sửa hình_ảnh . Chỉ cần chỉnh 1 tí thôi bị phát_hiện là tẩy_chay liền và luôn . Hình chưa qua chỉnh_sửa gì hết nhé . Nhớ lại bác nokia hồi trước khoe video đã edit của mình lên quản cái rồi bị chửi_rủa mấy năm không hết đó .,0
"Bạn nói thế không đúng , vì đây là dòng văn_phòng nên cấu_hình máy sẽ không cao , làm_việc lâu_dài chắc_chắn vẫn gặp vấn_đề lag giật , độ trễ khi sử_dụng hay load 1 program sẽ chậm hơn dòng cao_cấp nhiều , nên cái thiết_kế mới là cái cần để người tiêu_dùng lựa_chọn , còn cấu_hình dòng này thì như nhau thôi . Nói là có sự thỏa_thuận nhưng nếu ông làm ra sản_phẩm mà ko bán được thì cổ_phiếu giảm là ông mất tiền nên là cái đấy chưa chắc đâu , đối_với mấy thằng tư_bản thì nó cần tiền thôi , nên nó mới vắt kiệt thiết_kế này mấy năm nay mặc_dù biết là thiết_kế phải như macbook_12 hoặc asus_zenbook_3",0
